https://www.moma.org/collection/works/124767,"52.189080738926876, -2.2236043845740294","https://www.google.com/maps/place/52°11'20.7%22N+2°13'25.0%22W/@52.1890807,-2.2236044,551m/data=!3m1!1e3!4m4!3m3!8m2!3d52.1890807!4d-2.2236044?entry=ttu"
https://www.moma.org/collection/works/124854,"51.752523467511224, -1.2538621682740625","https://www.google.com/maps/place/51°45'09.1%22N+1°15'13.9%22W/@51.7517219,-1.2525434,127a,35y,314.85h,45t/data=!3m1!1e3!4m5!3m4!4b1!8m2!3d51.7525235!4d-1.2538622?entry=ttu"
https://www.moma.org/collection/works/125028,"44.40766673643361, 8.933525531317672","https://www.google.com/maps/place/Doge's+Palace/@44.4075246,8.9328796,126m/data=!3m1!1e3!4m12!1m5!3m4!2zNDTCsDI0JzI3LjYiTiA4wrA1NicwMC43IkU!8m2!3d44.4076667!4d8.9335255!3m5!1s0x12d343dd7fd645db:0xaa22692f44c315c1!8m2!3d44.4075158!4d8.9332508!16s%2Fm%2F04zxf64?entry=ttu"
https://www.moma.org/collection/works/125029,"45.25329556468555, 9.128590945770801","https://www.google.com/maps/@45.2563896,9.148056,3a,75y,249.37h,96.18t/data=!3m8!1e1!3m6!1sAF1QipPPjQ_vdxgTmf5YUF40t7p2dYCrr4AK-jp7kjk3!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPPjQ_vdxgTmf5YUF40t7p2dYCrr4AK-jp7kjk3%3Dw203-h100-k-no-pi-0-ya99.985054-ro-0-fo100!7i5472!8i2736?entry=ttu"
https://www.moma.org/collection/works/45986,"48.8724588022816, 2.2992195611477877","https://www.google.com/maps/place/48°52'20.9%22N+2°17'57.2%22E/@48.8671162,2.2992196,714a,35y,39.25t/data=!3m1!1e3!4m4!3m3!8m2!3d48.8724588!4d2.2992196?entry=ttu"
https://www.moma.org/collection/works/46011,"48.86560751181969, 2.321073382837031","https://www.google.com/maps/@48.8656428,2.3206989,3a,75y,73.5h,103.32t/data=!3m8!1e1!3m6!1sAF1QipO7jvEfdyOOKX5D2ozmdmtlbrd84hXiMQtIfktA!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipO7jvEfdyOOKX5D2ozmdmtlbrd84hXiMQtIfktA%3Dw203-h100-k-no-pi0.029552681-ya8.318013-ro-1.2251883-fo100!7i6080!8i3040?entry=ttu"
https://www.moma.org/collection/works/46037,"48.86320496176002, 2.328358511749968","https://www.google.com/maps/place/48°51'47.5%22N+2°19'42.1%22E/@48.8634153,2.3273978,217m/data=!3m1!1e3!4m4!3m3!8m2!3d48.863205!4d2.3283585?entry=ttu"
https://www.moma.org/collection/works/46063,"48.86320496176002, 2.328358511749968","https://www.google.com/maps/place/48°51'47.5%22N+2°19'42.1%22E/@48.8634153,2.3273978,217m/data=!3m1!1e3!4m4!3m3!8m2!3d48.863205!4d2.3283585?entry=ttu"
https://www.moma.org/collection/works/46088,"48.86320496176002, 2.328358511749968","https://www.google.com/maps/place/48°51'47.5%22N+2°19'42.1%22E/@48.8634153,2.3273978,217m/data=!3m1!1e3!4m4!3m3!8m2!3d48.863205!4d2.3283585?entry=ttu"
https://www.moma.org/collection/works/46124,"48.86320496176002, 2.328358511749968","https://www.google.com/maps/place/48°51'47.5%22N+2°19'42.1%22E/@48.8634153,2.3273978,217m/data=!3m1!1e3!4m4!3m3!8m2!3d48.863205!4d2.3283585?entry=ttu"
https://www.moma.org/collection/works/405323,"44.01801038403181, 1.3528501487420201","https://www.google.com/maps/place/44°01'04.8%22N+1°21'10.3%22E/@44.018,1.3502862,647m/data=!3m2!1e3!4b1!4m4!3m3!8m2!3d44.018!4d1.3528611?entry=ttu"
https://www.moma.org/collection/works/181828,"9.017837086148987, -79.61243787557618","https://www.google.com/maps/place/Pedro+Miguel+Locks/@9.0178333,-79.6140949,569m/data=!3m1!1e3!4m12!1m5!3m4!2zOcKwMDEnMDQuMiJOIDc5wrAzNic0NC44Ilc!8m2!3d9.0178333!4d-79.6124444!3m5!1s0x8faca70c59a5311b:0x1e3bce20d6276b19!8m2!3d9.0176357!4d-79.613362!16s%2Fg%2F1vvdw8j9?entry=ttu"
https://www.moma.org/collection/works/46417,"48.85080642246692, 2.3756570600445412","https://www.google.com/maps/place/48°51'02.9%22N+2°22'32.4%22E/@48.8518389,2.3748961,127a,35y,149.58h,45t/data=!3m1!1e3!4m4!3m3!8m2!3d48.8508064!4d2.3756571?entry=ttu"
https://www.moma.org/collection/works/58042,"48.85358551205987, 2.3447553000015273","https://www.google.com/maps/place/Saint-Michel+Notre-Dame/@48.8533731,2.3443299,165m/data=!3m1!1e3!4m6!3m5!1s0x47e671e0f4eb210d:0x923cae18805384d0!8m2!3d48.8537267!4d2.3447553!16zL20vMDJqOHo5?entry=ttu"
https://www.moma.org/collection/works/405268,"48.8576336024299, 2.3457145721929433","https://www.google.com/maps/place/L'Orangerie+-+Jardinerie+-+Salon+de+thé+-+Epicerie/@48.8576581,2.3457392,3a,90y,5.45h,90.42t/data=!3m6!1e1!3m4!1sRmkCoWCdqnxfP9uNO_t03w!2e0!7i16384!8i8192!4m12!1m5!3m4!2zNDjCsDUxJzI5LjEiTiAywrAyMCczOS45IkU!8m2!3d48.8580833!4d2.3444167!3m5!1s0x47e66f3dbba6f8e9:0x7854871c1672e44d!8m2!3d48.8577599!4d2.34561!16s%2Fg%2F11jccgsqq4?entry=ttu"
https://www.moma.org/collection/works/405270,"48.872905283231084, 2.3591881840404083","https://www.google.com/maps/place/FATTOUMI+-+Centre+Sesame,+Acupuncture,+Energétique+chinoise,+Homéopathie/@48.8729053,2.3594779,295m/data=!3m1!1e3!4m12!1m5!3m4!2zNDjCsDUyJzIyLjUiTiAywrAyMSczMy4xIkU!8m2!3d48.8729053!4d2.3591882!3m5!1s0x47e66e0db76c4001:0x327dc9623e66f2ea!8m2!3d48.873052!4d2.359244!16s%2Fg%2F11b6hsdss3?entry=ttu"
https://www.moma.org/collection/works/405273,"48.87358166800715, 2.444286665386785","https://www.google.com/maps/place/93100+Montreuil,+France/@48.863812,2.448451,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPB2qAxyVhTw039_eFj16KwTOb3tPrsGLzEUdvL!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPB2qAxyVhTw039_eFj16KwTOb3tPrsGLzEUdvL%3Dw203-h304-k-no!7i1031!8i1548!4m7!3m6!1s0x47e66d45530eef85:0xa3aa7c6db0c45bf0!8m2!3d48.861845!4d2.4465697!10e5!16zL20vMDJqYmpf?entry=ttu"
https://www.moma.org/collection/works/405275,"43.12072143919419, 5.932977899882369","https://www.google.com/maps/place/43°07'14.1%22N+5°55'59.6%22E/@43.12194,5.9311932,185a,35y,132.17h,45t/data=!3m1!1e3!4m4!3m3!8m2!3d43.120592!4d5.9332235?entry=ttu"
